 33769|*|B2/B3V      |U|      | | 7.758| | 7.825| 7.783|       0.045| 0.012|         | | | |            |          |          |     |     | | 
 33779|*|M1III       |U|SR    | | 5.202| | 5.260| 5.228|       0.044| 0.010|         | | |P|            |          |          |     |     | | 
 33794| |C7I         |U|SRB   | | 7.185| | 7.448| 7.308|       0.222| 0.048|         | | | |V614_Mon    |  60.00000|          | 7.01| 7.36|V|R
 33804|*|B2/B3III/IV |U|      | | 5.570| | 5.600| 5.581|       0.088| 0.008|         | |C| |LS_CMa      |          |          |     |     | | 
 33822| |M2          |U|      | | 8.588| | 8.726| 8.656|       0.114| 0.026|         | | | |V748_Mon    |          |          | 2.76| 3.21|K| 
 33841|*|B5          |U|      | | 9.764| | 9.915| 9.848|       0.083| 0.029|         | | | |            |          |          |     |     | |R
 33853|*|K5III       |U|      | | 6.811| | 6.870| 6.840|       0.034| 0.009|         | | | |            |          |          |     |     | | 
 33856| |K4III       |U|L     | | 3.543| | 3.639| 3.585|       0.084| 0.013|         | |C| |sig_CMa     |          |          | 3.43| 3.51|V|R
 33878| |M2III       |U|      | | 5.277| | 5.327| 5.301|       0.042| 0.011|         | | | |NSV_03341   |          |          | 5.15| 5.21|V| 
 33891|*|M1Ib comp SB|U|      | | 6.633| | 6.693| 6.660|       0.045| 0.012|         | | | |            |          |          |     |     | | 
 33929| |M1.5        |U|L     | | 5.869| | 6.058| 5.976|       0.137| 0.029|         | | |P|NP_Gem      |          |          | 5.89| 6.04|V| 
 33937|*|M2III       |U|      | | 5.919| | 5.995| 5.943|       0.061| 0.012|         | | | |            |          |          |     |     | | 
 33945|*|K5          |U|SR    | | 7.841| | 8.041| 7.913|       0.170| 0.033|         | | |P|V336_Gem    |          |          |     |     | | 
 33949|*|K5          |U|      | | 7.409| | 7.498| 7.440|       0.074| 0.011|         | | | |            |          |          |     |     | | 
 33969|*|A0IV/V      |U|      | | 8.146| | 8.212| 8.170|       0.219| 0.023|         | | | |            |          |          |     |     | | 
 34032|*|B8          |U|GCAS  | | 7.081| | 7.248| 7.175|       0.169| 0.032|         | |C| |V749_Mon    |          |          |     |     | |R
 34042| |Bpe         |R|IN    |*| 9.564| |10.026| 9.776|       0.297| 0.067|         | |C|P|Z_CMa       |          |          | 8.80|11.20|P|R
 34072|*|K5Ib        |U|      | | 7.487| | 7.581| 7.533|       0.074| 0.018|         | | | |            |          |          |     |     | | 
 34083|*|G5          |U|      | | 6.826| | 6.871| 6.850|       0.034| 0.010|         | | | |            |          |          |     |     | | 
 34086|*|K3III       |U|      | | 5.773| | 5.808| 5.794|       0.024| 0.008|         | | | |            |          |          |     |     | | 
 34101| |G5          |U|      | | 7.128| | 7.185| 7.152|       0.033| 0.010|         | | |P|CM_Cam      |          |          |     |     | |R
 34102|*|B9          |U|      | | 7.615| | 7.667| 7.639|       0.051| 0.013|         | | | |            |          |          |     |     | | 
 34116|*|B0IV:e      |U|GCAS  | | 7.028| | 7.270| 7.064|       0.296| 0.044|         | |C| |V750_Mon    |          |          |     |     | |R
 34119|*|M3/M4III    |U|      | | 8.237| | 8.320| 8.275|       0.065| 0.015|         | | | |            |          |          |     |     | | 
 34122|*|M3          |U|SR    | | 8.827| | 9.121| 8.974|       0.265| 0.052|         | | |P|V451_Car    |          |          |     |     | | 
 34126|*|M5III       |U|      | | 8.214| | 8.337| 8.283|       0.099| 0.019|         | | | |VZ_Vol      |          |          |     |     | | 
 34152|*|K5/M0III    |U|      | | 6.953| | 7.029| 6.995|       0.059| 0.011|         | | | |            |          |          |     |     | | 
 34161|*|M1III       |U|      | | 7.751| | 7.867| 7.799|       0.089| 0.016|         | | | |LU_CMa      |          |          |     |     | | 
 34229|*|M...        |U|      | | 6.678| | 6.736| 6.714|       0.045| 0.012|         | | | |            |          |          |     |     | | 
 34238|*|K0III       |U|      | | 6.586| | 6.634| 6.607|       0.029| 0.007|         | | | |            |          |          |     |     | | 
 34248| |B3V         |U|E:    | | 6.272| | 6.330| 6.292|       0.081| 0.009|         | | |P|IL_CMa      |          |          |     |     | |R
 34262|*|B3V         |U|      | | 8.220| | 8.530| 8.265|       0.261| 0.042|         | | | |            |          |          |     |     | | 
 34301| |B0.5IV      |U|BCEP  |*| 5.396| | 5.429| 5.411|       0.023| 0.008|         | | | |FN_CMa      |   0.12377|          | 5.38| 5.42|V|R
 34310| |M7III       |U|I     |*| 8.104| | 8.489| 8.253|       0.330| 0.058|         | | | |AC_Car      |  99.00000|          | 9.10|10.30|P|R
 34326| |N5          |U|SRA   | | 7.452| | 7.945| 7.673|       0.430| 0.092|         | |C| |RY_Mon      | 455.70000|2427440.00| 7.50| 9.20|V|R
 34343|*|M...        |U|SR    | | 9.181| | 9.453| 9.272|       0.274| 0.043|         | | |P|BT_Lyn      |          |          |     |     | | 
 34351|*|M1III:      |U|SR    | | 6.780| | 6.857| 6.806|       0.067| 0.014|         | | |P|            |          |          |     |     | | 
 34355|*|B3II-III    |U|      | | 8.335| | 8.474| 8.405|       0.104| 0.024|         | | | |            |          |          |     |     | | 
 34360| |B2V:nn      |U|GCAS  | | 5.609| | 5.880| 5.716|       0.232| 0.032|         | |C| |FV_CMa      |          |          | 5.64| 5.94|V|R
 34385|*|M0          |U|SR    | | 7.847| | 7.988| 7.920|       0.116| 0.028|         | | |P|V751_Mon    |          |          |     |     | | 
 34405|*|B8          |U|      | | 9.058| | 9.171| 9.116|       0.081| 0.021|         | | | |            |          |          |     |     | | 
 34413| |C5II        |U|L     |*| 6.387| | 6.973| 6.653|       0.447| 0.089|         | |C| |W_CMa       |          |          | 6.35| 7.90|V|R
 34427|*|G8V         |U|      | | 9.498| | 9.624| 9.561|       0.086| 0.024|         | | | |            |          |          |     |     | | 
 34429|*|B1/B2II     |U|      | | 8.561| | 8.651| 8.610|       0.054| 0.017|         | | | |            |          |          |     |     | | 
 34438|*|K3III       |U|      | | 6.940| | 6.996| 6.963|       0.048| 0.011|         | | | |            |          |          |     |     | | 
 34453|*|K           |U|      | | 9.599| | 9.693| 9.652|       0.069| 0.024|         | | | |            |          |          |     |     | | 
 34463|*|M...        |U|SR    | | 7.009| | 7.100| 7.057|       0.074| 0.016|         | | |P|BN_CMi      |          |          |     |     | | 
 34541| |A5          |U|GCAS  | |10.960| |11.390|11.032|       0.586| 0.068|         | |C| |V651_Mon    |          |          |     |     | |R
 34561|*|B1Ib/II     |U|      | | 6.036| | 6.073| 6.057|       0.029| 0.008|         | | | |            |          |          |     |     | |R
 34569|*|B1/B2Ib:    |U|GCAS  | | 8.987| | 9.269| 9.084|       0.244| 0.039|         | |C| |LY_CMa      |          |          |     |     | |R
 34575|*|M...        |U|      | | 8.075| | 8.166| 8.115|       0.069| 0.015|         | | | |V410_Cep    |          |          |     |     | | 
 34631|*|G8/K0III+G/K|U|      | | 7.090| | 7.140| 7.109|       0.033| 0.010|         | | | |            |          |          |     |     | | 
 34641|*|K5          |U|I     | | 8.717| | 8.903| 8.779|       0.172| 0.026|         | | | |ES_Cam      |          |          |     |     | | 
 34659|*|A2Vs        |U|EA:   | | 7.516| | 7.626| 7.539|       0.176| 0.017|         | |C|P|V362_Pup    |          |          |     |     | | 
 34694|*|A3Ib        |U|      | | 7.056| | 7.120| 7.090|       0.047| 0.012|         | | | |            |          |          |     |     | |R
 34704|*|M...        |U|      | | 7.949| | 8.062| 7.989|       0.096| 0.017|         | | | |V338_Gem    |          |          |     |     | | 
 34707|*|B8V         |U|      | | 8.858| | 8.961| 8.893|       0.077| 0.024|         | | | |            |          |          |     |     | | 
 34728|*|M1III       |U|      | | 8.762| | 8.854| 8.813|       0.060| 0.019|         | | | |            |          |          |     |     | | 
 34775|*|F8          |U|      | | 9.358| | 9.486| 9.391|       0.109| 0.019|         | | | |            |          |          |     |     | | 
 34777|*|M0          |U|      | | 6.728| | 6.793| 6.754|       0.051| 0.011|         | | | |            |          |          |     |     | | 
 34807|*|B9          |U|      | | 8.699| | 8.792| 8.747|       0.066| 0.020|         | | | |V754_Mon    |          |          |     |     | | 
 34813|*|M1III       |U|      | | 7.166| | 7.246| 7.203|       0.064| 0.012|         | | | |            |          |          |     |     | | 
 34832|*|A0/A1Ia     |U|      | | 8.236| | 8.325| 8.266|       0.071| 0.013|         | | | |            |          |          |     |     | |R
 34836|*|            |U|I     | | 8.702| | 9.747| 9.088|       1.134| 0.193|         | | |G|V364_Pup    |          |          |     |     | | 
 34852| |B2Vn(e)     |U|GCAS  | | 7.658| | 7.874| 7.847|       0.267| 0.031|         | |C| |HI_CMa      |          |          | 7.80| 8.20|P|R
 34896|*|M0/M1III:   |U|      | | 8.625| | 8.712| 8.669|       0.062| 0.015|         | | | |            |          |          |     |     | | 
 34909| |K3V         |U|SR    | | 4.940| | 5.220| 5.003|       0.284| 0.046|         | | |P|BQ_Gem      |  50.00000|          | 6.63| 7.02|B|R
 34912| |M3III       |U|L     | | 5.469| | 5.623| 5.518|       0.153| 0.029|         | | |P|UY_Lyn      |          |          | 5.47| 5.55|V| 
 34940|*|B2IV        |U|      | | 6.247| | 6.297| 6.272|       0.034| 0.008|         | | | |            |          |          |     |     | | 
 34947|*|F2          |U|      | | 7.311| | 7.378| 7.349|       0.051| 0.011|         | | | |            |          |          |     |     | | 
 34964|*|B6V         |U|GCAS  | | 7.549| | 7.713| 7.635|       0.130| 0.022|         | |C| |            |          |          |     |     | | 
 34979|*|F6/F7V      |U|      | | 7.626| | 7.731| 7.679|       0.081| 0.016|         | | |P|            |          |          |     |     | | 
 34981| |B3III       |U|GCAS  | | 4.357| | 4.419| 4.379|       0.050| 0.007|         | |C| |EW_CMa      |          |          | 4.42| 4.82|V|R
 34986|*|B0.5III     |U|      | | 9.533| | 9.700| 9.642|       0.197| 0.031|         | | | |MN_CMa      |          |          |     |     | |R
 35015|*|C5II        |U|      | |11.127| |11.527|11.356|       0.295| 0.069|         | | | |MO_CMa      |          |          |     |     | | 
 35037| |B2IV/Ve     |U|GCAS  | | 3.749| | 4.001| 3.985|       0.349| 0.021|         | |C|P|ome_CMa     |          |          | 3.60| 4.18|V|R
 35045| |M5Sv        |U|LB    | | 7.375| | 7.850| 7.579|       0.376| 0.050|         | |C| |AA_Cam      |          |          | 9.00| 9.60|P|R
 35085|*|M...        |U|      | | 7.774| | 7.841| 7.808|       0.039| 0.012|         | | | |            |          |          |     |     | | 
 35095|*|A2/3mA4-A7  |U|      | | 6.900| | 6.955| 6.916|       0.045| 0.009|         | | | |            |          |          |     |     | | 
 35106|*|K5III       |U|      | | 7.109| | 7.166| 7.140|       0.044| 0.011|         | | | |            |          |          |     |     | | 
 35109|*|M...        |R|      | | 8.156| | 8.306| 8.239|       0.072| 0.017|         | | | |            |          |          |     |     | | 
 35110|*|B8V         |U|      | | 7.980| | 8.048| 8.011|       0.039| 0.014|         | | | |            |          |          |     |     | | 
 35120| |M4III       |U|SR    |*| 5.758| | 5.830| 5.805|       0.058| 0.011|         | | |P|NSV_03486   |          |          | 5.81| 5.89|V|R
 35152| |M1III       |U|      | | 5.812| | 5.858| 5.836|       0.034| 0.010|         | | | |NSV_03485   |          |          | 5.72| 5.80|V|R
 35153|*|Asp...      |U|      | | 7.875| | 7.931| 7.906|       0.040| 0.014|         | | | |            |          |          |     |     | | 
 35159|*|K5          |U|      | | 7.305| | 7.365| 7.336|       0.037| 0.011|         | | | |            |          |          |     |     | | 
 35200|*|M2          |U|      | | 9.514| | 9.634| 9.571|       0.074| 0.022|         | | | |ET_Cam      |          |          |     |     | | 
 35201|*|M1/M2III    |U|      | | 8.234| | 8.347| 8.296|       0.080| 0.017|         | | | |MT_CMa      |          |          |     |     | | 
 35205|*|M2III       |U|SR    | | 4.696| | 4.755| 4.728|       0.045| 0.008|         | | | |            |          |          |     |     | | 
 35223|*|M1III:      |U|      | | 8.824| | 8.913| 8.866|       0.062| 0.017|         | | | |            |          |          |     |     | | 
 35247|*|M0          |U|SR    | | 9.244| | 9.537| 9.403|       0.213| 0.038|         | | |P|EU_Cam      |          |          |     |     | | 
 35261|*|F5          |U|      | | 6.735| | 6.797| 6.763|       0.047| 0.013|         | | |G|            |          |          |     |     | |R
 35264| |K3Ib        |U|SR    |*| 2.804| | 2.865| 2.830|       0.052| 0.010|         | | |P|pi._Pup     |          |          | 2.69| 2.73|V|R
 35295|*|B           |U|      | | 9.822| | 9.984| 9.913|       0.094| 0.028|         | | | |            |          |          |     |     | | 
 35301|*|K2          |U|      | | 6.388| | 6.437| 6.409|       0.031| 0.009|         | | | |            |          |          |     |     | | 
 35312|*|K5          |U|      | | 8.948| | 9.042| 8.998|       0.075| 0.020|         | | | |            |          |          |     |     | | 
 35355|*|B5Ib        |U|      | | 8.936| | 9.043| 8.984|       0.078| 0.022|         | | | |MU_CMa      |          |          |     |     | |R
 35374|*|G0IV/V      |U|      | | 8.000| | 8.070| 8.035|       0.044| 0.013|         | | | |            |          |          |     |     | | 
 35428|*|F2          |U|      | | 8.935| | 9.306| 8.963|       0.575| 0.062|         | |C|P|V339_Gem    |          |          |     |     | | 
 35442|*|F2Ia        |U|      | | 6.189| | 6.229| 6.207|       0.037| 0.007|         | | | |            |          |          |     |     | |R
 35447| |A0V         |U|EA    |*| 7.797| | 7.912| 7.819|       0.605| 0.039|         | |C|P|V365_Pup    |          |          | 7.80| 8.20|B| 
 35464|*|M4III       |U|I     | | 7.742| | 7.939| 7.842|       0.164| 0.029|         | | | |WW_Vol      |          |          |     |     | | 
 35475|*|M...        |U|I     | | 7.120| | 7.290| 7.187|       0.142| 0.031|         | | | |V756_Mon    |          |          |     |     | | 
 35488| |A6IIIe      |U|IN    |*| 9.550| |10.730|10.224|       1.035| 0.185|         | | |W|NX_Pup      |          |          |10.00|11.16|V|R
 35493|*|O9V         |U|      | | 8.730| | 8.870| 8.797|       0.095| 0.023|         | | |W|            |          |          |     |     | |R
 35500| |M0IIIvar    |U|      |*| 7.449| | 7.500| 7.474|       0.032| 0.009|         | | | |NSV_03530   |          |          | 8.90|     |P| 
 35525|*|M...        |U|SR    | | 8.222| | 8.409| 8.307|       0.155| 0.030|         | | |P|BW_Lyn      |          |          |     |     | | 
 35539|*|Ap Si       |U|      | | 7.830| | 7.900| 7.866|       0.036| 0.012|         | | | |            |          |          |     |     | | 
 35549|*|            |U|      | |10.491| |10.763|10.590|       0.180| 0.046|         | | | |MY_CMa      |          |          |     |     | | 
 35607| |B9V         |U|      | | 8.070| | 8.290| 8.084|       0.492| 0.042|         | |C| |V366_Pup    |          |          | 7.60| 8.00|P| 
 35617| |N0v         |U|SRB   | | 8.213| | 8.557| 8.438|       0.294| 0.062|         | |C|P|BM_Gem      | 286.00000|          |11.50|12.10|P|R
 35624|*|A2          |U|      | | 8.801| | 8.948| 8.829|       0.142| 0.025|         | | | |            |          |          |     |     | | 
 35626|*|M3III       |U|SR    | | 5.872| | 5.950| 5.907|       0.067| 0.010|         | | | |MZ_CMa      |          |          |     |     | | 
 35664|*|G2V         |U|SR    | | 7.621| | 7.859| 7.684|       0.199| 0.044|         | |C|P|V340_Gem    |          |          |     |     | | 
 35669|*|B5III       |U|GCAS  | | 6.493| | 6.584| 6.570|       0.116| 0.014|         | |C| |V757_Mon    |          |          |     |     | | 
 35699| |M0III       |U|      | | 5.194| | 5.231| 5.210|       0.026| 0.008|         | | | |NSV_03550   |          |          | 5.09| 5.15|V|R
 35746| |M4III       |U|SR    | | 6.712| | 6.948| 6.865|       0.200| 0.031|         | | | |GH_CMa      |  20.00000|          | 6.82| 7.19|V|R
 35769| |B1/B2Ib/IIn |U|GCAS  |*| 7.049| | 7.302| 7.141|       0.244| 0.031|         | |C|P|NN_CMa      |          |          | 7.21| 7.29|V|R
 35776|*|K0          |U|      | | 8.067| | 8.359| 8.321|       0.367| 0.032|         | |C| |BO_CMi      |          |          |     |     | | 
 35793| |M3/M4II:    |U|L     |*| 7.444| | 8.762| 7.961|       1.099| 0.137|         | |B| |VY_CMa      |          |          | 6.50| 9.60|V|R
 35795|*|B3V         |U|      | | 5.331| | 5.383| 5.360|       0.043| 0.007|         | | |P|NO_CMa      |          |          |     |     | |R
 35810|*|N0          |U|I     | | 8.961| | 9.250| 9.062|       0.271| 0.053|         | |C|P|V758_Mon    |          |          |     |     | |R
 35815|*|G0          |U|      | | 7.913| | 7.979| 7.944|       0.039| 0.013|         | | | |            |          |          |     |     | | 
 35829|*|B5Ib/II     |U|      | | 8.991| | 9.157| 9.054|       0.130| 0.022|         | | | |NP_CMa      |          |          |     |     | |R
 35839|*|B9Iab       |U|      | | 7.397| | 7.457| 7.431|       0.033| 0.011|         | | | |            |          |          |     |     | |R
 35848|*|K4III       |U|      | | 5.479| | 5.517| 5.496|       0.024| 0.006|         | | | |            |          |          |     |     | | 
 35859|*|B9III       |U|      | | 7.948| | 8.005| 7.971|       0.113| 0.016|         | | | |            |          |          |     |     | | 
 35865| |C           |U|LB    | | 8.631| | 8.983| 8.776|       0.341| 0.061|         | |C| |BE_CMa      |          |          |11.00|12.30|P| 
 35898|*|M1III       |U|      | | 8.358| | 8.462| 8.416|       0.066| 0.016|         | | | |V367_Pup    |          |          |     |     | | 
 35904|*|B5Ia        |U|      | | 2.382| | 2.478| 2.421|       0.079| 0.012|         | | | |eta_CMa     |          |          |     |     | |R
 35915| |M6Ib-II:pe  |U|SR    | | 9.193| | 9.744| 9.457|       0.524| 0.097|         | | | |ZZ_CMi      | 500.00000|2428960.00|10.20|11.90|P|R
 35926|*|B           |R|      | | 9.814| |10.119|10.021|       0.267| 0.036|         | |C| |NQ_CMa      |          |          |     |     | | 
 35933| |B2Ve        |U|GCAS  | | 6.241| | 6.429| 6.406|       0.331| 0.030|         | |C| |OT_Gem      |          |          | 6.00| 6.44|V|R
 35951| |B2Vne       |U|GCAS  | | 5.065| | 5.342| 5.173|       0.263| 0.041|         | |C|P|FW_CMa      |          |          | 5.00| 5.50|V|R
 35975|*|A2Ib/II     |U|      | | 6.313| | 6.372| 6.336|       0.045| 0.009|         | | | |            |          |          |     |     | |R
 35997|*|B1Ia        |U|      | | 6.800| | 6.860| 6.823|       0.048| 0.011|         | | | |            |          |          |     |     | |R
 36004|*|C5II        |U|I     | | 8.559| | 8.824| 8.707|       0.193| 0.044|         | | | |V760_Mon    |          |          |     |     | | 
 36007|*|A1V         |U|      | | 8.567| | 8.672| 8.597|       0.092| 0.018|         | | |G|            |          |          |     |     | | 
 36026|*|K2          |U|      | | 7.617| | 7.671| 7.645|       0.027| 0.012|         | | | |            |          |          |     |     | | 
 36028|*|K5          |U|      | | 8.013| | 8.092| 8.047|       0.062| 0.012|         | | | |            |          |          |     |     | | 
 36056|*|B9          |U|      | | 6.750| | 6.800| 6.761|       0.049| 0.009|         | | | |            |          |          |     |     | | 
 36110|*|M...        |U|I     | | 8.236| | 8.416| 8.320|       0.163| 0.042|         | | | |V341_Gem    |          |          |     |     | | 
 36112|*|K0          |U|      | | 9.265| | 9.362| 9.306|       0.072| 0.026|         | | | |            |          |          |     |     | | 
 36122|*|F0          |U|      | | 7.316| | 7.364| 7.339|       0.034| 0.008|         | | | |            |          |          |     |     | | 
 36162|*|A5          |U|      | | 9.410| | 9.530| 9.462|       0.072| 0.021|         | | | |            |          |          |     |     | | 
 36168| |B1II        |U|GCAS  |*| 5.528| | 5.637| 5.571|       0.088| 0.016|         | |C| |FY_CMa      |          |          | 5.54| 5.69|V|R
 36227|*|B9Ib        |U|      | | 7.662| | 7.757| 7.708|       0.057| 0.015|         | | | |V369_Pup    |          |          |     |     | | 
 36232|*|K5          |U|      | | 6.850| | 6.913| 6.875|       0.045| 0.013|         | | |P|            |          |          |     |     | | 
 36250|*|B2V:ne      |U|      | | 8.468| | 8.594| 8.513|       0.101| 0.018|         | | | |V370_Pup    |          |          |     |     | |R
 36251| |B8Vv comp VB|U|      |*| 5.877| | 5.952| 5.920|       0.064| 0.010|         | | |W|NSV_03600   |          |          | 5.78|     |V|R
 36284|*|K3III SB    |U|      | | 4.439| | 4.474| 4.459|       0.026| 0.007|         | | | |            |          |          |     |     | |R
 36288| |M5Ib-IIvar  |U|L     |*| 6.344| | 7.086| 6.898|       0.784| 0.107|         | |B| |Y_Lyn       | 110.00000|          | 7.80|10.30|P|R
 36320|*|B3V         |U|      | | 6.589| | 6.626| 6.599|       0.022| 0.010|         | | | |            |          |          |     |     | | 
 36329|*|K2/K3IIICNp |U|      | | 7.397| | 7.467| 7.430|       0.044| 0.013|         | | | |            |          |          |     |     | | 
 36334| |M3          |U|SR    |*| 6.601| | 6.695| 6.639|       0.098| 0.016|         | | |P|BY_Lyn      |          |          | 6.69|     |V| 
 36349|*|M1V:e...    |U|      | | 9.969| |10.133|10.050|       0.120| 0.031|         | | |D|V372_Pup    |          |          |     |     | | 
 36369| |O6          |U|      |*| 9.419| | 9.535| 9.459|       0.098| 0.021|         | | | |NSV_03604   |          |          | 9.68|     |V| 
 36386|*|M...        |U|SR    | | 7.613| | 7.862| 7.736|       0.180| 0.042|         | | |P|V343_Gem    |          |          |     |     | | 
 36396|*|K5III       |U|      | | 5.838| | 5.875| 5.859|       0.023| 0.008|         | | | |            |          |          |     |     | | 
 36404|*|B2V:ne      |U|GCAS  | | 7.609| | 7.807| 7.744|       0.184| 0.030|         | |C| |V373_Pup    |          |          |     |     | |R
 36409|*|M4/M5III    |U|SR    | | 7.277| | 7.503| 7.413|       0.187| 0.030|         | | |P|V374_Pup    |          |          |     |     | | 
 36431|*|A6Ib/II     |U|      | | 4.904| | 4.934| 4.921|       0.022| 0.006|         | | |P|            |          |          |     |     | |R
 36451|*|A4III       |U|      | | 7.165| | 7.210| 7.183|       0.047| 0.012|         | | | |            |          |          |     |     | | 
 36458|*|M...        |U|      | | 7.296| | 7.354| 7.321|       0.041| 0.012|         | | | |            |          |          |     |     | | 
 36495|*|M0          |U|      | | 8.815| | 8.907| 8.878|       0.071| 0.016|         | | | |V762_Mon    |          |          |     |     | | 
 36515|*|G3V         |U|      | | 6.769| | 6.822| 6.789|       0.034| 0.009|         | | | |            |          |          |     |     | |R
 36521| |K0Ibpvar    |U|RV    |*| 5.795| | 7.823| 6.976|       1.799| 0.354|         | |B| |U_Mon       |  91.32000|2438496.00| 6.10| 8.80|P|R
 36545| |M2          |U|SR    |*| 7.561| | 7.722| 7.642|       0.150| 0.027|         | | |P|BZ_Lyn      |          |          | 9.50|     |P| 
 36547| |M4IIIa      |U|SR    | | 4.818| | 4.964| 4.907|       0.136| 0.022|         | | | |VZ_Cam      |  23.70000|          | 4.80| 4.96|V|R
 36578|*|K0          |U|      | | 7.245| | 7.335| 7.279|       0.065| 0.014|         | | | |EX_Cam      |          |          |     |     | | 
 36581| |F8          |U|      |*| 7.989| | 8.139| 8.092|       0.124| 0.031|         | | | |NSV_03620   |          |          | 7.90|     |P| 
 36582| |B3V         |U|      | | 6.593| | 6.652| 6.626|       0.045| 0.009|         | | | |NSV_03629   |          |          | 6.65| 6.68|V| 
 36598|*|M1III       |U|      | | 8.139| | 8.211| 8.180|       0.033| 0.013|         | | | |            |          |          |     |     | | 
 36623| |R9          |U|SR+ZA | | 8.005| | 8.230| 8.094|       0.183| 0.042|         | | |P|NQ_Gem      |  70.00000|          | 7.40| 7.99|V| 
 36632|*|K5          |U|      | | 7.086| | 7.158| 7.131|       0.060| 0.017|         | | | |            |          |          |     |     | | 
 36689|*|M...        |U|      | | 7.771| | 7.821| 7.796|       0.033| 0.010|         | | | |            |          |          |     |     | | 
 36699|*|M1/M2III    |U|      | | 8.193| | 8.277| 8.237|       0.054| 0.015|         | | | |            |          |          |     |     | | 
 36727|*|B2Ia        |U|      | | 8.248| | 8.324| 8.290|       0.056| 0.014|         | | | |            |          |          |     |     | |R
 36746|*|M...        |U|SR    | | 6.766| | 6.907| 6.816|       0.129| 0.026|         | | |P|BP_CMi      |          |          |     |     | | 
 36773| |A4Ia        |U|L     |*| 4.834| | 5.014| 4.941|       0.120| 0.022|         | | |P|KQ_Pup      |          |          | 4.82| 5.17|V|R
 36775|*|M1III       |U|      | | 6.710| | 6.763| 6.732|       0.040| 0.009|         | | | |            |          |          |     |     | | 
 36778| |B2Vne       |U|GCAS  |*| 5.330| | 5.484| 5.376|       0.157| 0.024|         | |C| |OW_Pup      |          |          | 5.37| 5.56|V|R
 36797|*|            |U|      | | 8.744| | 8.831| 8.793|       0.058| 0.014|         | | | |            |          |          |     |     | | 
 36802|*|M3/M4III    |U|I     | | 7.455| | 7.639| 7.548|       0.158| 0.029|         | | | |V377_Pup    |          |          |     |     | | 
 36803|*|K5          |U|      | | 7.195| | 7.251| 7.225|       0.044| 0.016|         | | | |            |          |          |     |     | | 
 36835|*|B9          |U|      | | 7.653| | 7.716| 7.678|       0.047| 0.015|         | | | |            |          |          |     |     | | 
 36883|*|M5          |U|      | | 7.692| | 7.776| 7.724|       0.064| 0.014|         | | | |            |          |          |     |     | | 
 36940|*|B8II        |U|      | | 7.772| | 7.829| 7.805|       0.044| 0.011|         | | | |            |          |          |     |     | | 
 36945|*|M5          |U|SR    | | 8.524| | 8.802| 8.620|       0.249| 0.032|         | |C|P|EY_Cam      |          |          |     |     | | 
 36948|*|G3/G5V      |U|      | | 8.327| | 8.397| 8.364|       0.040| 0.016|         | | | |            |          |          |     |     | | 
 36962| |K5III       |U|SR    |*| 4.154| | 4.231| 4.168|       0.027| 0.010|         | | | |NSV_03652   |          |          | 4.04| 4.08|V|R
 36969|*|A0          |U|I     | | 7.697| | 7.854| 7.832|       0.189| 0.021|         | | | |V763_Mon    |          |          |     |     | | 
 36978|*|K2          |U|      | | 7.803| | 7.872| 7.833|       0.044| 0.012|         | | | |            |          |          |     |     | | 
 36981|*|B2/3V(n)    |U|EB:   | | 5.597| | 5.682| 5.629|       0.087| 0.011|         | | |P|V378_Pup    |          |          |     |     | | 
 36982|*|M0III       |U|      | | 6.754| | 6.831| 6.794|       0.056| 0.012|         | | | |            |          |          |     |     | | 
 36983|*|M4III:      |U|SR    | | 7.172| | 7.310| 7.234|       0.098| 0.019|         | | |P|EZ_Cam      |          |          |     |     | | 
 37000|*|K2          |U|      | | 6.370| | 6.406| 6.386|       0.021| 0.010|         | | | |            |          |          |     |     | | 
 37036| |B2II        |U|BCEP  |*| 5.634| | 5.668| 5.652|       0.022| 0.006|         | | |P|PT_Pup      |   0.16284|2444254.15| 5.72| 5.74|V|R
 37040|*|B2II        |U|      | | 8.701| | 8.825| 8.778|       0.101| 0.018|         | |C| |            |          |          |     |     | | 
 37074| |O8V:pevar   |U|GCAS  |*| 6.842| | 6.900| 6.863|       0.044| 0.010|         | |C| |BN_Gem      |          |          | 6.75| 6.85|V|R
 37099|*|B3/4V + B8/9|U|GCAS  | | 9.190| | 9.610| 9.521|       0.436| 0.057|         | | | |V380_Pup    |          |          |     |     | | 
 37112|*|M2III       |U|      | | 8.798| | 8.873| 8.834|       0.051| 0.016|         | | | |            |          |          |     |     | | 
 37113|*|B3III       |U|      | | 8.041| | 8.115| 8.089|       0.049| 0.014|         | | | |            |          |          |     |     | |R
 37229| |B5IV        |U|      | | 3.730| | 3.810| 3.744|       0.065| 0.006|         | | | |NSV_03673   |          |          | 3.82|     |V|R
 37241|*|F0/F2V      |U|      | | 8.552| | 8.628| 8.587|       0.050| 0.014|         | | | |            |          |          |     |     | | 
 37243|*|M2III       |U|      | | 6.827| | 6.880| 6.849|       0.043| 0.011|         | | | |            |          |          |     |     | | 
 37272|*|M0          |U|      | |11.010| |11.222|11.137|       0.161| 0.034|         | | |D|V382_Pup    |          |          |     |     | | 
 37294|*|C...        |U|      | |11.122| |11.493|11.258|       0.319| 0.064|         | | |G|V765_Mon    |          |          |     |     | | 
 37300| |M0III       |U|      | | 5.132| | 5.164| 5.149|       0.027| 0.008|         | | | |NSV_03671   |          |          | 5.06| 5.14|V|R
