 23433| |F2          |P|EW    | | 8.957| | 9.110|  -1.3|   0.603491 |  -5.4|8500.2840|4|A| |V402_Aur    |          |          |     |     | |R
 23453| |K4II comp   |P|EA/GS | | 3.842| | 3.876|      |            |      |         | |C|P|zet_Aur     | 972.16000|2427692.83| 3.70| 3.97|V|R
 23496|*|F8          |P|EB    | | 9.199| | 9.423|  -1.2|   2.10829  |  -4.4|8501.823 |3|A| |V1361_Ori   |          |          |     |     | | 
 23596| |F2IV/V      |P|DSCT  |*| 6.353| | 6.433|  -1.4|   0.1352450|  -6.4|8500.1120|4|A|P|X_Cae       |   0.13522|2439395.57| 6.28| 6.39|V|R
 23607| |A0p Si      |P|ACV   | | 4.643| | 4.676|  -1.3|   4.6394   |  -3.7|8500.203 |3|A|P|V1032_Ori   |   4.63980|2443864.78| 4.65| 4.69|V|R
 23636| |M6e-M9e     |P|M     | | 7.671| |10.565|  -1.6| 370.0      |  -0.4|8506.9   |1|B|P|T_Lep       | 368.13000|2441844.00| 7.40|14.30|V|R
 23657| |B5V SB      |P|EB    | | 8.759| | 9.462|  -1.3|   1.583228 |  -5.2|8500.1460|4|A| |BF_Aur      |   1.58322|2440628.36| 8.79| 9.51|V|R
 23727| |A5V comp    |P|EA/DS | |10.200| |12.190|      |            |      |8500.99  |2|A| |RS_Cep      |  12.42010|2440862.68|10.20|11.90|V|R
 23733| |B9p         |P|ACV   | | 7.024| | 7.055|  -1.1|   6.4292   |  -3.4|8501.757 |3|A| |HZ_Aur      |   6.42929|2439499.90| 7.02| 7.13|V|R
 23743| |K0III       |P|RS    | | 6.201| | 6.284|  -1.1|  80.9      |  -0.9|8557.8   |1|A| |BM_Cam      |  82.80000|2444288.80| 6.18| 6.32|V|R
 23755| |B8II        |P|ACV   | | 7.041| | 7.153|  -1.5|   3.0928   |  -3.8|8502.476 |3|A|P|TU_Lep      |          |          | 7.07| 7.17|V|R
 23768| |G5          |P|DCEP  | | 7.345| | 7.960|  -1.7|   3.2949   |  -3.9|8503.269 |3|A| |CK_Cam      |          |          |     |     | |R
 23793|*|F8III       |P|EW    | | 9.378| | 9.602|  -1.2|   0.427187 |  -5.7|8500.3200|4|A|P|AP_Dor      |          |          |     |     | | 
 23809|*|F8          |P|EW:   | |10.346| |10.590|  -1.1|   0.431915 |  -5.7|8500.0343|4|A|P|V1363_Ori   |          |          |     |     | | 
 23833| |B5III       |P|SPB   |*| 6.870| | 6.906|  -1.2|   1.14686  |  -4.3|8500.592 |3|A|P|TU_Pic      |          |          | 6.93| 6.96|V|R
 23868| |A2II        |P|RRAB  |*|12.055| |13.031|  -0.9|   0.487355 |  -5.1|8500.2120|4|A|P|SU_Col      |  21.55000|2428763.70|11.30|12.30|P|R
 24019|*|A5m         |P|      | | 6.005| | 6.040|  -0.9|   1.40266  |  -4.7|8500.2480|4|A|X|V1156_Tau   |          |          |     |     | |R
 24055| |M8IIIe      |P|M     | | 8.293| |11.670|  -1.7| 396.0      |  -0.4|8856.8   |1|B|P|U_Dor       | 394.40000|2429850.00| 8.10|14.60|P|R
 24080| |B2.5Iab:e   |P|EA    | |10.260| |10.810|      |   4.7870   |  -3.6|8502.010 |3|A|P|LMC_V1338   |          |          |     |     | |R
 24103|*|B8          |P|SPB   | | 7.895| | 7.937|  -1.2|   1.10484  |  -4.3|8501.079 |3|A| |V1157_Tau   |          |          |     |     | | 
 24105| |G2          |P|DCEP  | | 9.305| | 9.976|  -1.8|   8.0028   |  -3.2|8507.304 |3|A| |BK_Aur      |   8.00243|2417377.72| 9.12| 9.90|V|R
 24126| |M7e         |P|M     | | 7.179| |11.547|  -1.7| 426.1      |  -0.5|8862.4   |1|B|P|S_Pic       | 428.00000|2439595.00| 6.50|14.00|V|R
 24156| |F8V         |P|EW/KW | | 9.411|>|10.00 |  -1.4|   0.423399 |  -5.7|8500.3048|4|A| |ER_Ori      |   0.42340|2441626.41| 9.28|10.01|V|R
 24201| |B1:V:ne:    |P|EB/KE:| | 8.390| | 9.114|  -1.5|   1.210091 |  -5.3|8501.0040|4|A| |SX_Aur      |   1.21008|2440162.34| 8.38| 9.14|V|R
 24215|*|F2IV        |P|      | | 7.945| | 7.973|  -0.9|   0.62221  |  -4.5|8500.429 |3|A| |            |          |          |     |     | | 
 24226| |            |P|RRAB  | |11.418| |12.390|  -1.5|   0.456089 |  -5.7|8500.1990|4|A| |BH_Aur      |   0.45609|2442751.64|11.10|12.60|P|R
 24254| |B9p Si      |P|ACV   | | 5.378| | 5.423|  -1.6|   2.7347   |  -3.9|8500.644 |3|A| |BN_Cam      |   0.73250|2441252.91| 5.30| 5.35|V|R
 24281| |F6.5        |P|DCEP  | | 8.866| | 9.530|  -1.8|  10.1453   |  -3.0|8509.939 |3|A| |SY_Aur      |  10.14452|2436843.52| 8.75| 9.38|V|R
 24318|*|K1III       |P|      | | 8.437| | 8.515|  -1.3|   5.3349   |  -3.5|8501.920 |3|A| |VV_Lep      |          |          |     |     | | 
 24350|*|A0          |P|EA    | | 7.915|>| 8.15 |  -1.4|   1.86553  |  -4.5|8500.5262|4|A| |V417_Aur    |          |          |     |     | | 
 24436| |B8Ia        |P|ACYG  |*| 0.182| | 0.211|  -0.9|   2.0748   |  -3.4|8502.072 |3|A| |bet_Ori     |          |          | 0.03| 0.30|V|R
 24468| |Me          |P|M     | | 8.430| |12.469|  -1.6| 201.9      |  -0.9|8548.6   |1|B|P|T_Pic       | 200.58000|2441283.00| 7.90|14.40|V|R
 24471| |A9.5        |P|RRAB  | |10.433| |11.324|  -1.4|   0.478832 |  -5.6|8500.1797|4|A| |RY_Col      |   0.47886|2434310.57|10.44|11.24|V|R
 24476| |M3IIIvar    |P|SRB   | | 8.238| | 9.044|  -1.2| 588.       |   1.3|8773.    |0|A| |UZ_Aur      |  65.00000|          | 9.70|10.90|P|R
 24500| |F8          |P|DCEP  | |10.039| |10.877|  -1.9|  18.197    |  -2.5|8510.472 |3|A| |YZ_Aur      |  18.19290|2437431.14| 9.94|10.93|V|R
 24514| |G + G       |P|EW/DW | | 9.624| |10.057|  -1.2|   0.672345 |  -5.5|8500.6640|4|A| |RS_Col      |   0.67235|2440612.65| 9.54| 9.99|V| 
 24603| |Ap Si       |P|ACV   | | 6.946| | 7.006|  -1.3|   2.20278  |  -4.3|8502.0633|4|A|P|TT_Pic      |          |          | 7.10| 7.17|V|R
 24645| |M6.5e-M9.5e |P|M     | | 6.884| |10.606|  -1.8| 454.0      |  -0.4|8610.3   |1|B|P|R_Aur       | 457.51000|2444004.00| 6.70|13.90|V|R
 24663| |F7V         |P|EA/D  | | 6.790| | 7.310|      |            |      |8503.401 |3|A| |CD_Tau      |   3.43514|2441619.41| 6.77| 7.34|V|R
 24733| |A0          |P|EA/DM | |10.070|>|10.67 |      |            |      |8501.730 |3|A| |SU_Pic      |   1.83811|2428815.47|10.15|10.64|V| 
 24740| |B9.5V       |P|EA    |*| 6.110| | 6.780|      |            |      |8503.180 |3|A|P|AR_Aur      |   4.13470|2438402.18| 6.15| 6.82|V|R
 24744| |B3V + B3V   |P|EA    |*| 7.720| | 8.250|      |            |      |8503.700 |3|A| |EO_Aur      |   4.06564|2421190.74| 7.56| 8.13|V| 
 24763| |G           |P|EW/KW | |11.128| |11.874|  -1.3|   0.2854624|  -6.1|8500.0470|5|A| |RW_Dor      |   0.28546|2430938.60|10.80|11.40|P|R
 24799| |A0p...      |P|ACV   | | 5.303| | 5.326|  -0.8|   2.4676   |  -3.8|8501.371 |3|A|P|IQ_Aur      |   2.46600|2437295.88| 5.35| 5.43|V|R
 24824| |M5/M6e      |P|M     | | 7.214| |10.006|  -1.7| 224.5      |  -0.9|8708.9   |1|B|P|T_Col       | 225.84000|2441973.00| 6.60|12.70|V|R
 24827| |B8/B9IV:    |P|ACV   | | 6.478| | 6.524|  -1.3|   2.28715  |  -4.3|8500.7550|4|A| |TX_Lep      |          |          | 6.54| 6.58|V|R
 24836|*|B5V         |P|EA    | | 6.100| | 6.300|      |   1.52950  |  -4.6|8501.0860|4|A|P|DV_Cam      |          |          |     |     | | 
 24906| |A0p         |P|ACV:  | | 6.632| | 6.665|  -1.0|   1.63988  |  -4.0|8501.516 |3|A|P|V1159_Tau   |          |          | 6.66| 6.69|V| 
 24943| |M3/M4III    |P|SR    |*| 6.497| | 7.042|  -1.2| 318.       |   0.5|8725.1   |1|A| |WW_Pic      |          |          | 6.80| 7.00|V| 
 24988| |F8Ia        |P|ACYG: | | 9.705| | 9.910|  -1.1| 260.       |   0.3|8708.2   |1|A|P|            |          |          |     |     | |R
 25004|*|N0          |P|SR    | | 9.594| | 9.944|  -1.1| 303.       |   0.6|8771.8   |1|A|P|V1368_Ori   |          |          |     |     | | 
 25050| |O9II        |P|M     | | 8.302| |10.360|  -1.4| 391.       |   0.3|8527.73  |2|A|Y|UV_Aur      | 394.42000|2441062.00| 7.40|10.60|V|R
 25194| |M2III       |P|LB:   | | 5.713| | 6.074|  -1.4| 151.4      |  -0.6|8637.23  |2|A| |SW_Col      |          |          | 5.71| 6.05|V| 
 25235| |B3vw He wk  |P|SXARI | | 7.853| | 7.899|  -0.9|   1.85443  |  -4.1|8501.198 |3|A|P|V1156_Ori   |          |          | 7.89| 7.92|V|R
 25252|*|B9          |P|EB    | | 8.35 | | 8.47 |  -0.6|   1.8370   |  -3.8|8500.154 |3|A| |V424_Aur    |          |          |     |     | | 
 25278| |F8V SB      |P|      | | 5.107| | 5.135|  -0.9|   3.6499   |  -3.9|8503.284 |3|A| |V1119_Tau   |          |          |     |     | |R
 25281| |B1V + B2    |P|EA+BCE| | 3.263| | 3.480|      |   7.9904   |  -3.2|8505.888 |3|A| |eta_Ori     |   7.98927|2415761.83| 3.31| 3.60|V|R
 25284|*|B5          |P|EB    | | 7.610| | 7.902|  -1.3|   1.568583 |  -5.2|8500.8290|4|A| |V425_Aur    |          |          |     |     | | 
 25394|*|B8          |P|SPB   | | 8.231| | 8.288|  -1.2|   0.898544 |  -5.1|8500.1830|4|A| |V1370_Ori   |          |          |     |     | | 
 25412| |Md          |P|M     | | 7.371| |11.370|  -1.6| 412.4      |  -0.3|8872.0   |1|B|P|R_Oct       | 405.39000|2441985.00| 6.40|13.20|V|R
 25472| |A3/A4V      |P|EW/K  | | 8.124| | 8.648|  -1.6|   0.4616650|  -6.2|8500.1210|4|A| |TY_Men      |   0.46167|2442054.80| 8.08| 8.56|V|R
 25473| |B2IV        |P|EB    |*| 4.499| | 4.537|  -1.1|   2.52592  |  -4.2|8500.0180|4|A| |psi_Ori     |   2.52596|2438802.91| 4.55| 4.61|V|R
 25565| |B3Vnne      |P|EB/SD | | 8.247| | 8.854|  -1.4|   1.811453 |  -5.1|8500.2790|4|A| |IU_Aur      |   1.81148|2438448.41| 8.19| 8.83|V|R
 25577|*|A0          |P|E     | | 8.157| | 8.233|  -1.1|   0.758207 |  -5.2|8500.3790|4|A|P|V1371_Ori   |          |          |     |     | | 
 25591| |A3          |P|EA/DS:| | 9.487| | 9.548|      |            |      |         | |A| |FO_Ori      |  18.80058|2431820.63| 9.50|10.30|P|R
 25599|*|B3V         |P|EB    | |10.553| |10.764|  -1.1|   1.41915  |  -4.7|8500.8037|4|A| |V426_Aur    |          |          |     |     | | 
 25642| |F6.7        |P|DCEP  | | 9.293| |10.162|  -1.7|   3.86011  |  -4.0|8500.615 |3|A| |Y_Aur       |   3.85948|2437203.63| 9.16| 9.98|V|R
 25673| |M6.5-M9.5e  |P|M     | | 7.353| |10.399|  -1.6| 415.9      |  -0.3|8521.4   |1|B|P|S_Ori       | 414.30000|2443945.00| 7.20|14.00|V|R
 25681|*|K5          |P|      | | 8.829| | 8.907|  -1.2|  61.6      |  -0.9|8536.8   |1|A| |V1373_Ori   |          |          |     |     | | 
 25701| |N0v         |P|LB    | | 9.736| |10.407|  -1.7| 154.5      |  -0.8|8576.8   |1|A|P|GS_Ori      |          |          |12.70|13.70|P| 
 25732|*|A2          |P|      | | 6.541| | 6.566|  -1.1|   0.444154 |  -5.1|8500.339 |3|A| |            |          |          |     |     | | 
 25733| |O9.5III     |P|EB/SD:| | 6.744| | 7.428|  -2.0|   4.0025   |  -3.8|8503.347 |3|A|D|LY_Aur      |   4.00249|2439061.46| 6.66| 7.35|V|R
 25740| |B8V + B9    |P|EA/DM | | 8.530| | 9.230|      |            |      |8500.618 |3|A| |AS_Cam      |   3.43097|2440204.51| 8.57| 9.19|V|R
 25760| |F8V         |P|EA/DM | | 8.320| | 8.970|      |            |      |8500.880 |3|A| |UX_Men      |   4.18110|2441984.64| 8.80| 9.57|P|R
 25776| |A1V         |P|EA/D  | | 6.18 | | 6.70 |      |   8.5702   |  -3.1|8505.    |0|A| |TZ_Men      |   8.56898|2439190.34| 6.19| 6.87|V|R
 25863| |A7V         |P|EA/D  | | 9.550| |10.160|      |            |      |8513.27  |2|A|P|EY_Ori      |  16.78783|2443527.47| 9.43|10.13|V|R
 25864| |F5IV/V      |P|EB    |*| 8.887| | 9.215|  -1.4|   0.955557 |  -5.3|8500.0490|4|A| |AL_Men      |          |          | 9.40| 9.70|P| 
 25877|*|K5          |P|ELL:  | | 6.741| | 7.264|  -1.5|  89.20     |  -1.1|8526.89  |2|A|P|V428_Aur    |          |          |     |     | |R
 25930| |O9.5II      |P|EA    | | 2.120| | 2.230|      |            |      |8504.360 |3|A|D|del_Ori     |   5.73248|2443872.59| 2.14| 2.26|V|R
 25954| |B7III       |P|SXARI |*| 8.142| | 8.189|  -1.0|   2.1720   |  -3.6|8500.987 |3|A|P|V1101_Ori   |          |          | 8.14| 8.20|V|R
 25981|*|K4/K5III    |P|SR    | | 6.756| | 6.863|  -1.3|  71.17     |  -1.0|8515.6   |1|A| |VZ_Lep      |          |          |     |     | | 
 26032| |C6II        |P|SRB   | | 7.707| | 8.087|  -1.7| 323.2      |   0.0|8742.0   |1|A| |RT_Ori      | 321.00000|          | 9.70|11.80|P|R
 26048| |B6Vwp...    |P|SXARI | | 8.023| | 8.039|  -0.7|   2.12112  |  -4.3|8502.0295|4|A|P|V1107_Ori   |          |          | 8.06| 8.08|V|R
 26063| |B1V         |P|EB    |*| 5.251| | 5.634|  -1.7|   1.485376 |  -5.4|8500.1000|4|A| |VV_Ori      |   1.48538|2440890.52| 5.31| 5.66|V|R
 26064| |B2IV-Ve     |P|GCAS  |*| 5.627| | 5.688|  -1.0|   1.03747  |  -4.2|8500.470 |3|A| |V960_Tau    |          |          | 5.53| 5.69|V|R
 26069| |F6Ia        |P|DCEP  | | 3.563| | 4.244|  -2.1|   9.8420   |  -3.0|8503.706 |3|A| |bet_Dor     |   9.84260|2440905.30| 3.46| 4.08|V|R
 26128| |K5          |P|SR    |*| 6.888| | 7.021|  -1.4| 410.       |   0.5|8636.    |0|A| |V430_Aur    |          |          | 8.70|     |P| 
 26182| |B8IIIp      |P|ACV   | | 6.663| | 6.714|  -1.3|   1.56519  |  -4.6|8501.3050|4|A| |V1045_Ori   |   1.56400|2443470.63| 6.73| 6.78|V|R
 26233| |B1.5V       |P|E     | | 6.519| | 6.530|      |   0.901273 |  -5.1|8500.8171|4|A|P|V1046_Ori   |   0.94629|2443495.09| 6.54| 6.58|V|R
 26243|*|B5IV/V      |P|SPB   | | 6.759| | 6.802|  -1.0|   0.85631  |  -4.4|8500.769 |3|A| |WW_Lep      |          |          |     |     | | 
 26247| |M6          |P|SRA   | | 9.350| |10.234|  -1.3| 236.8      |  -0.1|8718.4   |1|B|P|RR_Cam      | 123.88000|2437750.00| 9.50|11.30|V|R
 26263| |B3IV        |P|SPB   |*| 6.352| | 6.370|  -0.9|   1.01416  |  -4.2|8500.115 |3|A| |V1377_Ori   |          |          | 6.38| 6.42|V| 
 26264| |B8III       |P|      |*| 6.035| | 6.049|  -0.9|   2.3732   |  -3.3|8500.123 |3|A|P|iot_Men     |   5.28800|2441979.85| 6.00| 6.05|V|R
 26284| |C           |P|LB:   | | 7.619| | 7.871|  -1.1|  82.7      |  -0.9|8570.2   |1|A| |SZ_Lep      |          |          | 7.40| 7.93|V| 
 26295| |A7IVe       |P|IN    |*| 9.930| |10.919|  -1.0|   6.7309   |  -3.3|8500.223 |3|A| |CQ_Tau      |          |          | 8.70|12.25|B|R
 26300| |K2III       |P|RS    | | 6.249| | 6.275|  -1.0|  20.92     |  -1.5|8506.30  |2|A| |YX_Pic      |          |          | 6.06| 6.12|V|R
 26354|*|B2Ve        |P|      | | 8.973| | 9.294|  -1.2|  16.861    |  -2.5|8513.376 |3|A|P|V431_Aur    |          |          |     |     | | 
 26442| |B1.5V       |P|      | | 7.067| | 7.119|  -1.2|   2.4374   |  -3.8|8500.287 |3|A| |V1378_Ori   |          |          | 7.15| 7.19|V|R
 26464| |B5V         |P|SPB   |*| 7.552| | 7.596|  -0.9|   0.70717  |  -4.5|8500.655 |3|A| |V1379_Ori   |          |          | 7.59| 7.64|V|R
 26606|*|B2IV-V      |P|      | | 6.019| | 6.055|  -1.2|   4.6382   |  -3.7|8500.371 |3|A|P|V433_Aur    |          |          |     |     | |R
 26612|*|B3Vn        |P|EB    | | 7.925| | 8.023|  -1.2|   1.83972  |  -4.3|8500.161 |3|A| |WX_Lep      |          |          |     |     | | 
 26656| |B9          |P|ACV   | | 7.983| | 8.018|  -1.1|   1.07868  |  -4.9|8500.0325|4|A|P|V1148_Ori   |          |          | 8.04| 8.08|V|R
 26675| |M7-M9e      |P|M     | | 9.585| |14.633|  -1.0| 517.       |   1.5|8802.    |0|B|P|RU_Aur      | 466.47000|2442520.00| 9.00|16.00|V|R
 26708|*|A           |P|      | | 8.304| | 8.516|  -1.2|   9.1415   |  -3.1|8500.552 |3|A| |V1164_Tau   |          |          |     |     | | 
 26728| |B9.5IIIp Si |P|ACV   | | 6.405| | 6.432|  -1.2|   1.09891  |  -4.4|8500.424 |3|A|P|V1051_Ori   |   1.09900|2441728.18| 6.52| 6.54|V|R
 26742| |B2IV        |P|SXARI |*| 6.929| | 6.960|  -1.1|   1.53868  |  -4.6|8501.4923|4|A|P|V901_Ori    |   1.53850|2442808.59| 6.97| 7.02|V|R
 26753| |C0e         |P|SRA   | | 8.382| | 9.528|  -1.6| 326.5      |  -0.5|8590.1   |1|B|P|S_Cam       | 327.26000|2443360.00| 7.70|11.60|V|R
 26754| |M6          |P|SRA   | | 8.431| | 9.276|  -1.0| 141.0      |   0.0|8620.4   |1|A| |AB_Tau      | 142.00000|2437340.00|10.40|12.00|P|R
 26760|*|F0V         |P|EA    | | 9.670| |10.090|      |   1.09480  |  -4.9|8500.4260|4|A| |AV_Dor      |          |          |     |     | | 
 26868|*|B9/B9.5V    |P|ACV   | | 5.275| | 5.291|  -0.9|   1.38306  |  -4.0|8500.059 |3|A| |WZ_Col      |          |          |     |     | | 
 27119| |G0          |P|DCEP  | | 7.904| | 8.701|  -2.1|   4.0345   |  -3.8|8503.244 |3|A| |ST_Tau      |   4.03430|2441761.96| 7.79| 8.62|V|R
 27170|*|F0III/IV    |P|EB:   | | 7.607| | 7.662|  -0.4|   0.2972608|  -6.1|8500.1131|5|A| |XY_Pic      |          |          |     |     | | 
 27183| |G5          |P|DCEPS | | 8.050| | 8.398|  -1.7|   2.10244  |  -4.4|8500.0016|4|A| |EU_Tau      |   2.10248|2441324.22| 7.90| 8.25|V|R
 27199|*|F0          |P|DSCT  | | 7.776| | 7.857|  -1.1|   0.202695 |  -5.7|8500.0950|4|A| |EE_Cam      |          |          |     |     | | 
 27286| |M6e-M8      |P|M     | | 8.732| |11.948|  -1.7| 327.6      |  -0.6|8707.6   |1|B|P|S_Col       | 325.85000|2440559.00| 8.90|14.20|V|R
 27309| |B5          |P|EA    |*| 9.760| |10.610|      |   5.8130   |  -3.5|8501.920 |3|A|P|V1380_Ori   |          |          |10.50|10.80|P| 
 27341| |A4V         |P|EA/DM | | 6.06 | | 6.50 |  -1.2|   3.40553  |  -4.4|8502.164 |3|A|D|V1031_Ori   |   3.40570|2442688.87| 6.02| 6.43|V|R
 27400| |A9V         |P|RRC   |*| 8.171| | 8.557|  -1.4|   0.2251420|  -6.2|8500.1820|4|A|P|RY_Lep      |          |2438315.59| 8.20| 9.10|V|R
 27462|*|A7V         |P|      | | 7.576| | 7.652|  -1.3|   0.1026710|  -6.5|8500.0710|4|A| |YY_Pic      |          |          |     |     | | 
 27469|*|B9          |P|EA    | | 8.420|>| 9.00 |      |   3.3638   |  -3.9|8500.101 |3|A|P|V437_Aur    |          |          |     |     | | 
 27562| |G0          |P|EW/KW | | 8.683| | 9.060|  -1.1|   0.3449090|  -6.1|8500.1760|4|A| |V781_Tau    |   0.34491|2443874.95| 8.90| 9.30|P|R
 27656|*|K0IV        |P|SR    | | 9.051| | 9.234|  -0.8|  59.6      |  -0.8|8512.3   |1|A| |YZ_Col      |          |          |     |     | | 
 27748|*|Ap EuCrSr   |P|      | | 7.824| | 7.867|  -1.2|   3.1009   |  -3.4|8501.85  |2|A| |XX_Lep      |          |          |     |     | | 
 27810| |B5V         |P|BCEP  |*| 4.816| | 4.849|  -1.4|   0.643439 |  -5.0|8500.597 |3|A|P|lam_Col     |   0.64000|          | 4.85| 4.92|V|R
 27843| |G8V         |P|RS    | | 7.984| | 8.101|  -1.0|   2.4755   |  -3.5|8501.861 |3|A| |SZ_Pic      |   2.44100|2443931.54| 7.81| 7.97|V|R
 27925|*|F3V         |P|DSCT  | | 8.179| | 8.246|  -1.0|   0.1500510|  -6.0|8500.0620|4|A| |AA_Col      |          |          |     |     | | 
 27971| |A2V         |P|EB    | | 5.18 | | 5.343|  -1.3|   2.93326  |  -4.7|8502.56  |2|A| |TU_Cam      |   2.93324|2438051.38| 5.12| 5.29|V|R
 28039|*|A0          |P|EB    | | 8.460| | 8.662|  -1.2|   0.666310 |  -5.4|8500.0200|4|A| |V1383_Ori   |          |          |     |     | | 
 28041| |M6e-M9.5e   |P|M     | | 6.195| |11.092|  -1.1| 367.       |   0.1|8582.0   |1|B|P|U_Ori       | 368.30000|2445254.00| 4.80|13.00|V|R
 28045| |B4V SB      |P|EA/DS | | 9.900| |10.890|      |   5.2033   |  -3.6|8501.405 |3|A| |Z_Ori       |   5.20327|2425190.72| 9.80|10.70|P|R
 28142|*|B2V         |P|EA    | | 7.140| | 7.410|      |   6.5720   |  -3.4|8505.190 |3|A|P|V1384_Ori   |          |          |     |     | |R
 28166| |M5IIIvar    |P|SR    | | 7.094| | 7.914|      | 134.5      |  -0.7|8525.31  |2|B|P|BQ_Ori      | 110.00000|          | 9.40|11.50|P|R
 28271| |A5me del Del|P|EB    |*| 5.909| | 6.053|  -0.5|   2.74068  |  -4.1|8500.7491|4|A|P|V1004_Ori   |   0.06110|          | 5.88| 5.92|V|R
 28321| |F2IV        |P|DSCT  | | 6.075| | 6.335|  -1.0|   0.1361260|  -6.2|8500.1180|4|A|P|V474_Mon    |   0.13613|2441661.17| 5.93| 6.36|V|R
 28360| |A2V         |P|EA    | | 1.890| | 1.980|      |            |      |8500.910 |3|A| |bet_Aur     |   3.96004|2431076.72| 1.89| 1.98|V|R
 28380| |A0p Si      |P|ACV   | | 2.587| | 2.623|  -1.5|   3.6186   |  -3.5|8501.500 |3|A|P|the_Aur     |   1.37350|          | 2.62| 2.70|V|R
 28434|*|F2IV        |P|      | | 6.286| | 6.299|  -0.9|   0.82415  |  -4.3|8500.819 |3|A| |            |          |          |     |     | |R
 28440| |F5V         |P|EW    |*| 9.358| | 9.539|  -1.1|   0.461972 |  -5.7|8500.3131|4|A|P|AN_Men      |          |          | 9.80|10.30|P| 
 28456| |A2e+...     |P|EA/DS | | 9.207| | 9.291|      |            |      |         | |A| |DN_Ori      |  12.96641|2435577.20| 9.80|11.10|P|R
 28472| |B3          |P|EA/SD:| |10.615| |10.765|      |            |      |         | |A| |SV_Gem      |   4.00612|2418662.49|10.55|12.00|V|R
 28489| |B9IIIp SrEu+|P|ACV   | | 6.509| | 6.541|  -1.2|   1.37859  |  -4.1|8501.362 |3|A|P|TW_Col      |          |          | 7.00| 7.03|V|R
 28519|*|A0          |P|EB    | | 7.470|>| 7.65 |  -1.3|   2.23798  |  -4.3|8501.0175|4|A| |V1385_Ori   |          |          |     |     | | 
 28537| |B6V comp SB |P|EA/SD:| | 9.610| |11.840|      |            |      |8502.160 |3|A| |RW_Gem      |   2.86550|2418302.66| 9.53|11.76|V|R
 28607|*|K5          |P|      | | 7.125| | 7.162|  -1.1|  16.010    |  -2.0|8513.32  |2|A| |EI_Cam      |          |          |     |     | | 
 28625| |F6.7        |P|DCEP  | | 9.624| |10.560|  -1.9|   5.5291   |  -3.5|8504.063 |3|A| |RZ_Gem      |   5.52929|2442714.97| 9.49|10.46|V|R
 28628|*|B8          |P|SPB   | | 8.366| | 8.442|  -1.2|   2.27366  |  -4.3|8501.3946|4|A| |V445_Aur    |          |          |     |     | | 
 28714| |M4e-M6e     |P|SRA   | | 9.007| | 9.741|  -1.0| 168.6      |  -0.5|8587.93  |2|B|P|RS_Aur      | 170.50000|2442700.00|10.80|12.50|P|R
 28715| |G0III:      |P|EA/GS |*| 9.161| | 9.261|      |            |      |         | | | |CQ_Aur      |  10.62194|2429558.73| 9.04| 9.37|V|R
 28716| |B2Iavar     |P|ACYG  |*| 4.672| | 4.717|  -1.0|   2.8682   |  -3.4|8502.08  |2|A| |chi02_Ori   |          |          | 4.60| 4.64|V|R
 28770|*|K5          |P|SR    | | 8.611| | 9.119|  -1.1| 370.       |   0.7|8586.    |0|A| |AC_Col      |          |          |     |     | | 
 28778|*|A9V         |P|      | | 7.653| | 7.689|  -1.0|   0.419912 |  -5.8|8500.3826|4|A| |            |          |          |     |     | | 
 28851|*|B9          |P|      | | 8.486| | 8.557|  -1.3|   4.0420   |  -3.8|8503.907 |3|A| |V448_Aur    |          |          |     |     | | 
 28945| |G0Ib        |P|DCEP  | | 9.511| |10.141|  -1.4|  11.305    |  -2.7|8508.15  |2|A| |AA_Gem      |  11.30235|2437397.25| 9.36|10.11|V|R
 28973|*|B3V         |P|SPB   | | 6.600| | 6.615|  -0.8|   0.93505  |  -4.1|8500.358 |3|A| |XZ_Lep      |          |          |     |     | | 
 29022| |F7          |P|DCEP  | |10.881| |11.924|  -1.4|   3.8890   |  -3.8|8501.819 |3|A| |CS_Ori      |   3.88939|2437258.16|10.85|11.80|V|R
 29103|*|K1/2III(p)  |P|SR    | | 8.334| | 8.464|  -1.2|  18.660    |  -2.5|8510.063 |3|A| |V356_Pup    |          |          |     |     | |R
 29108|*|A0          |P|EB    | | 7.455|>| 7.58 |  -1.3|   0.703648 |  -5.3|8500.2670|4|A| |V449_Aur    |          |          |     |     | | 
 29186|*|A3V         |P|EW:   | | 8.767| | 8.872|  -0.9|   0.730166 |  -5.3|8500.6839|4|A|P|V1387_Ori   |          |          |     |     | | 
 29225|*|B2.5Ib      |P|      | | 5.778| | 5.821|  -1.2|   6.8068   |  -3.3|8502.242 |3|A|P|PU_Gem      |          |          |     |     | | 
 29276| |B0.5IV      |P|EB/D: | | 4.597| | 4.823|  -1.7|   1.67255  |  -4.6|8500.8922|4|A| |del_Pic     |   1.67254|2441695.34| 4.65| 4.90|V|R
 29321| |B2V         |P|EB    |*| 7.412| | 7.758|  -1.6|   2.18709  |  -4.3|8501.7719|4|A| |V1388_Ori   |          |          | 7.50| 7.78|V| 
 29352|*|B8          |P|SPB   | | 7.739| | 7.799|  -1.0|   2.63323  |  -4.2|8501.2819|4|A| |V451_Aur    |          |          |     |     | | 
 29441| |M3e-M7e     |P|M     | | 8.457| |11.315|  -1.4| 166.5      |  -0.9|8561.9   |1|B|P|X_Aur       | 163.79000|2444604.00| 8.00|13.60|V|R
 29455|*|A1m A5-F2   |P|EA    | | 8.460| | 8.707|  -1.5|   2.87211  |  -4.1|8500.9091|4|A| |IO_CMa      |          |          |     |     | | 
